sector,hora,timestamp,zona,tramo,consumo_base_m3,consumo_proyectado_m3,multiplicador_llm,confianza_llm,variacion_pct,alerta,p85_historico,p15_historico,factores_activos
MUCHAVISTA - P.A.U. 5,2,2026-04-06 02:00:00,PLAYA_SAN_JUAN,noche,56.742,55.416,0.9766,0.85,-2.34,🟢 NORMAL,77.31,40.845,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,3,2026-04-06 03:00:00,PLAYA_SAN_JUAN,noche,55.102,53.815,0.9766,0.85,-2.34,🟢 NORMAL,73.295,37.0,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,4,2026-04-06 04:00:00,PLAYA_SAN_JUAN,noche,51.927,50.714,0.9766,0.85,-2.34,🟢 NORMAL,67.742,36.252,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,5,2026-04-06 05:00:00,PLAYA_SAN_JUAN,noche,50.494,49.315,0.9766,0.85,-2.34,🟢 NORMAL,60.398,35.41,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,6,2026-04-06 06:00:00,PLAYA_SAN_JUAN,manana,46.3,45.498,0.9827,0.85,-1.73,🟢 NORMAL,63.215,31.465,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,7,2026-04-06 07:00:00,PLAYA_SAN_JUAN,manana,50.385,49.513,0.9827,0.85,-1.73,🟢 NORMAL,65.878,33.702,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,8,2026-04-06 08:00:00,PLAYA_SAN_JUAN,manana,49.623,48.764,0.9827,0.85,-1.73,🟢 NORMAL,79.832,43.24,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,9,2026-04-06 09:00:00,PLAYA_SAN_JUAN,manana,72.865,71.604,0.9827,0.85,-1.73,🟢 NORMAL,98.68,56.52,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,10,2026-04-06 10:00:00,PLAYA_SAN_JUAN,manana,52.133,51.231,0.9827,0.85,-1.73,🟢 NORMAL,108.097,63.285,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,11,2026-04-06 11:00:00,PLAYA_SAN_JUAN,manana,80.202,78.813,0.9827,0.85,-1.73,🟢 NORMAL,102.417,60.362,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,12,2026-04-06 12:00:00,PLAYA_SAN_JUAN,manana,60.592,59.543,0.9827,0.85,-1.73,🟢 NORMAL,91.31,51.515,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,13,2026-04-06 13:00:00,PLAYA_SAN_JUAN,manana,64.328,63.215,0.9827,0.85,-1.73,🟢 NORMAL,94.821,53.732,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,14,2026-04-06 14:00:00,PLAYA_SAN_JUAN,tarde,90.623,88.599,0.9777,0.85,-2.23,🟢 NORMAL,118.526,67.165,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,15,2026-04-06 15:00:00,PLAYA_SAN_JUAN,tarde,84.491,82.603,0.9777,0.85,-2.23,🟢 NORMAL,106.674,60.448,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,16,2026-04-06 16:00:00,PLAYA_SAN_JUAN,tarde,56.889,55.619,0.9777,0.85,-2.23,🟢 NORMAL,82.969,47.016,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,17,2026-04-06 17:00:00,PLAYA_SAN_JUAN,tarde,59.133,57.812,0.9777,0.85,-2.23,🟢 NORMAL,71.115,40.299,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,18,2026-04-06 18:00:00,PLAYA_SAN_JUAN,tarde,56.889,55.619,0.9777,0.85,-2.23,🟢 NORMAL,82.969,47.016,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,19,2026-04-06 19:00:00,PLAYA_SAN_JUAN,tarde,84.491,82.603,0.9777,0.85,-2.23,🟢 NORMAL,106.674,60.448,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,20,2026-04-06 20:00:00,PLAYA_SAN_JUAN,tarde,98.066,95.875,0.9777,0.85,-2.23,🟢 NORMAL,130.379,73.881,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,21,2026-04-06 21:00:00,PLAYA_SAN_JUAN,tarde,107.802,105.394,0.9777,0.85,-2.23,🟢 NORMAL,142.232,80.597,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,22,2026-04-06 22:00:00,PLAYA_SAN_JUAN,noche,82.765,80.832,0.9766,0.85,-2.34,🟢 NORMAL,106.674,60.448,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUCHAVISTA - P.A.U. 5,23,2026-04-06 23:00:00,PLAYA_SAN_JUAN,noche,55.164,53.875,0.9766,0.85,-2.34,🟢 NORMAL,82.969,47.016,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
MUELLE GRANELES DL,0,2026-04-06 00:00:00,ZONA_NORTE,noche,69.588,69.149,0.9937,0.85,-0.63,🟢 NORMAL,7.843,2.262,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,1,2026-04-06 01:00:00,ZONA_NORTE,noche,83.182,82.658,0.9937,0.85,-0.63,🟢 NORMAL,24.47,5.2,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,2,2026-04-06 02:00:00,ZONA_NORTE,noche,77.036,76.551,0.9937,0.85,-0.63,🟢 NORMAL,23.84,5.38,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,3,2026-04-06 03:00:00,ZONA_NORTE,noche,100.87,100.235,0.9937,0.85,-0.63,🟢 NORMAL,21.45,5.3,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,4,2026-04-06 04:00:00,ZONA_NORTE,noche,105.457,104.793,0.9937,0.85,-0.63,🟢 NORMAL,21.35,5.3,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,5,2026-04-06 05:00:00,ZONA_NORTE,noche,104.669,104.01,0.9937,0.85,-0.63,🟢 NORMAL,19.465,5.6,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.9, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,6,2026-04-06 06:00:00,ZONA_NORTE,manana,85.987,86.691,1.0082,0.85,0.82,🟢 NORMAL,17.39,5.5,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
MUELLE GRANELES DL,7,2026-04-06 07:00:00,ZONA_NORTE,manana,86.454,87.162,1.0082,0.85,0.82,🟢 NORMAL,21.5,5.705,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.1, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
